SALE_ID,PRODUCT_ID,CUSTOMER_ID,SALE_DATE,ONLINE_ORDER,ORDER_STATUS,BRAND,PRODUCT_LINE,PRODUCT_CLASS,PRODUCT_SIZE,LIST_PRICE,STANDARD_COST,PRODUCT_FIRST_SOLD_DATE,discount,industry_id
5920,98,115,21/09/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,38002,84.66666667,85
19271,21,115,22/01/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,35160,84.8,85
3593,10,116,15/11/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,42560,84.93333333,85
11293,98,116,16/07/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,34556,85.06666667,85
12442,32,116,2/7/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,37337,85.2,85
18318,28,116,25/05/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",33888,85.33333333,85
3682,50,116,10/7/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,42295,85.46666667,85
19819,5,116,16/08/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,38258,85.6,86
7478,91,116,18/12/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26 ,34556,85.73333333,86
1994,4,116,15/05/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,33549,85.86666667,86
17382,38,117,25/02/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,37220,86,86
12124,45,117,18/05/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,42172,86.13333333,86
10026,96,117,17/06/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",35052,86.26666667,86
18181,87,117,25/12/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,38693,86.4,86
8644,10,117,28/04/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,34556,86.53333333,87
15490,64,117,13/01/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,36668,86.66666667,87
8758,63,117,19/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,38216,86.8,87
12718,30,117,12/4/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,42105,86.93333333,87
5064,79,117,12/9/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,39298,87.06666667,87
3191,48,117,19/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,42688,87.2,87
17174,38,118,28/03/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,41167,87.33333333,87
10418,29,118,18/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,36833,87.46666667,87
17913,90,118,22/10/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,35052,87.6,88
18666,22,118,29/05/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,41345,87.73333333,88
3032,50,118,21/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,37337,87.86666667,88
1933,89,119,9/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,40336,88,88
100,0,119,31/07/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,36146,88.13333333,88
10186,87,119,30/11/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,33879,88.26666667,88
18179,36,119,28/10/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,39427,88.4,88
11745,62,120,23/08/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,35160,88.53333333,89
17435,90,120,9/8/2017,,Approved,Solex,Standard,low,medium,945.04,$507.58 ,40618,88.66666667,89
6069,18,120,20/06/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,41533,88.8,89
19503,93,121,21/08/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,36833,88.93333333,89
17398,79,121,6/1/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,37873,89.06666667,89
19745,41,121,10/9/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,35560,89.2,89
17205,46,121,14/02/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,39427,89.33333333,89
3057,92,122,30/08/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",34556,89.46666667,89
15621,5,122,4/10/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,40784,89.6,90
19867,38,122,17/09/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,39526,89.73333333,90
11329,37,122,3/6/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,39526,89.86666667,90
8404,96,122,22/12/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",34556,90,90
4154,74,123,22/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,41848,90.13333333,90
15205,87,123,1/1/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,40410,90.26666667,90
4691,0,123,16/02/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,42710,90.4,90
9116,13,123,9/2/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,40618,90.53333333,91
8519,0,124,8/10/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,36367,90.66666667,91
18953,52,124,28/12/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,36334,90.8,91
6293,10,124,18/03/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,40553,90.93333333,91
3907,49,124,7/3/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,40487,91.06666667,91
3678,0,124,9/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,37499,91.2,91
1551,19,124,17/04/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,40784,91.33333333,91
12746,25,124,30/06/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",34170,91.46666667,91
14309,48,125,8/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,41848,91.6,92
15787,82,125,9/5/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,42226,91.73333333,92
13909,2,125,28/08/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,41245,91.86666667,92
441,93,125,25/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,36833,92,92
18281,85,125,10/5/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36 ,42218,92.13333333,92
3700,95,125,27/08/2017,FALSE,Cancelled,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,37874,92.26666667,92
1972,36,125,13/01/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,35052,92.4,92
10969,61,125,15/07/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,42172,92.53333333,93
498,72,125,29/05/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,42710,92.66666667,93
18137,72,125,28/05/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,42710,92.8,93
1877,1,126,26/01/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,41245,92.93333333,93
17541,40,126,19/12/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,35560,93.06666667,93
18915,81,126,15/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,42218,93.2,93
5760,42,127,21/01/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",39526,93.33333333,93
11311,9,127,11/2/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,33549,93.46666667,93
17847,21,127,7/6/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,35160,93.6,94
19997,41,127,9/11/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,35560,93.73333333,94
18957,62,127,27/11/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,34143,93.86666667,94
11246,53,127,9/6/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,35470,94,94
11052,6,127,11/9/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,37659,94.13333333,94
1155,16,127,3/1/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",34586,94.26666667,94
2786,85,127,7/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36 ,42218,94.4,94
3218,26,127,3/3/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,34115,94.53333333,95
18729,95,128,5/5/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,34556,94.66666667,95
7390,55,128,5/4/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,40779,94.8,95
10384,86,128,15/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,41434,94.93333333,95
10803,7,128,1/8/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,37838,95.06666667,95
8541,87,129,15/02/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,42105,95.2,95
16005,0,129,12/1/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,38573,95.33333333,95
13619,54,129,16/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,38647,95.46666667,95
19285,19,129,5/7/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,42560,95.6,96
19854,68,130,2/2/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,40410,95.73333333,96
17669,8,130,15/10/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",40649,95.86666667,96
13831,10,131,11/2/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,37499,96,96
9844,52,131,16/01/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,40670,96.13333333,96
14043,40,131,21/05/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,37823,96.26666667,96
1724,86,131,19/04/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,37698,96.4,96
14079,0,131,24/05/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,42710,96.53333333,97
8576,63,131,8/6/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,34115,96.66666667,97
16843,25,132,11/3/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,37337,96.8,97
7876,94,132,11/7/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,38002,96.93333333,97
16403,78,132,5/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,35455,97.06666667,97
2625,49,132,23/12/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,37220,97.2,97
2127,16,132,10/2/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",40670,97.33333333,97
592,31,132,21/03/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,33888,97.46666667,97
4203,17,133,4/12/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,41345,97.6,98
6188,81,133,30/03/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,35667,97.73333333,98
16176,9,133,21/05/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,38216,97.86666667,98
9637,86,133,19/01/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,35667,98,98
1586,18,133,4/1/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,34244,98.13333333,98
8127,2,134,10/10/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,38573,98.26666667,98
13353,57,134,3/2/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,41047,98.4,98
18335,16,134,7/2/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",35378,98.53333333,99
6070,60,134,16/12/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",42172,98.66666667,99
10622,91,134,16/02/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26 ,34556,98.8,99
1605,64,134,6/9/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,33879,98.93333333,99
1029,17,135,9/1/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,35378,99.06666667,99
19990,55,135,27/01/2017,TRUE,Cancelled,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,37823,99.2,99
2114,90,135,25/05/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,38482,99.33333333,99
17684,46,135,23/02/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,39427,99.46666667,99
10831,31,135,10/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,39031,99.6,100
4823,5,135,24/04/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,40784,99.73333333,100
15445,63,135,6/9/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,36146,99.86666667,100
17746,0,136,16/07/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,37659,100,100
19224,84,136,5/10/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,34996,100.1333333,100
13656,46,136,17/10/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,40618,100.2666667,100
16328,80,136,8/7/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,40487,100.4,100
3468,76,136,13/01/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",42458,100.5333333,101
7890,64,136,9/7/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",34143,100.6666667,101
16120,35,136,20/04/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,41245,100.8,101
19176,0,136,10/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,38002,100.9333333,101
9439,61,137,26/01/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,33429,101.0666667,101
19680,0,137,18/03/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,42696,101.2,101
1378,58,137,25/03/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,37220,101.3333333,101
15713,70,137,25/07/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35 ,33364,101.4666667,101
4092,0,137,3/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,34165,101.6,102
5877,67,138,1/1/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,38647,101.7333333,102
14290,89,138,24/07/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,41434,101.8666667,102
8592,2,138,26/09/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,41245,102,102
15774,53,138,27/10/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,39915,102.1333333,102
5154,10,138,25/07/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,35378,102.2666667,102
7746,81,138,8/5/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,34079,102.4,102
7324,91,138,10/8/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26 ,34556,102.5333333,103
19573,13,139,24/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,42560,102.6666667,103
1759,38,139,21/05/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,40618,102.8,103
15686,80,139,8/8/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,35455,102.9333333,103
7227,13,139,31/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,42560,103.0666667,103
19278,3,139,19/04/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,41167,103.2,103
9675,79,139,28/02/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,37873,103.3333333,103
14320,66,139,3/1/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,40487,103.4666667,103
4783,36,139,4/12/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,35052,103.6,104
5422,62,139,9/2/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,34143,103.7333333,104
8799,60,140,27/12/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",40779,103.8666667,104
12540,51,140,30/04/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",41009,104,104
403,14,140,17/02/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",37838,104.1333333,104
1050,6,140,7/1/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,37659,104.2666667,104
3898,21,140,15/06/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,35160,104.4,104
15669,7,140,1/6/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,38258,104.5333333,105
206,5,141,5/5/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,38573,104.6666667,105
4077,21,141,24/07/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,35378,104.8,105
16066,93,141,12/5/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,36498,104.9333333,105
8580,85,142,14/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36 ,42218,105.0666667,105
1250,90,142,16/04/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,38482,105.2,105
1939,74,142,26/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,36668,105.3333333,105
17934,56,142,8/1/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,35707,105.4666667,105
14644,60,142,21/03/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",40779,105.6,106
17771,66,142,26/08/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,40487,105.7333333,106
18845,11,142,28/06/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,39298,105.8666667,106
285,48,142,27/07/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,41848,106,106
3926,14,142,16/06/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",37838,106.1333333,106
259,87,142,6/7/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,35667,106.2666667,106
18339,20,142,22/02/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",40303,106.4,106
3853,7,143,22/04/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,33549,106.5333333,107
12984,77,143,26/01/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,38193,106.6666667,107
3314,1,143,17/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,41245,106.8,107
17467,93,143,8/8/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,33364,106.9333333,107
11169,88,144,2/11/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,36145,107.0666667,107
12031,65,144,18/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,42145,107.2,107
4915,39,144,18/06/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,40336,107.3333333,107
16551,53,144,24/12/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,35470,107.4666667,107
14131,81,144,26/02/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,33429,107.6,108
10850,77,144,29/11/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,40553,107.7333333,108
15619,17,144,28/11/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,35378,107.8666667,108
14925,70,144,16/03/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,42105,108,108
3483,52,145,3/4/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,37220,108.1333333,108
12975,39,145,15/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,40336,108.2666667,108
18148,15,145,2/12/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,38693,108.4,108
1180,2,145,24/11/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,41245,108.5333333,109
14945,59,145,24/05/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,34170,108.6666667,109
2115,38,145,12/9/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,40618,108.8,109
1394,14,145,15/05/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",37838,108.9333333,109
7886,81,146,19/06/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,33429,109.0666667,109
5344,14,146,24/05/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",37838,109.2,109
18601,63,147,26/11/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,39880,109.3333333,109
982,3,147,13/01/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,38482,109.4666667,109
7414,30,147,11/9/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,38859,109.6,110
9563,96,147,18/06/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",36498,109.7333333,110
7221,83,147,20/09/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,33455,109.8666667,110
17305,27,147,10/6/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,35470,110,110
16443,26,148,26/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,39031,110.1333333,110
8947,6,148,17/01/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,33549,110.2666667,110
19974,80,148,17/11/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,33429,110.4,110
10310,43,148,11/9/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,41064,110.5333333,111
3301,89,148,21/05/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,36367,110.6666667,111
14672,55,149,12/12/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,35707,110.8,111
7932,80,149,14/01/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,33429,110.9333333,111
9951,97,149,28/08/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96 ,34556,111.0666667,111
577,1,149,4/5/2017,,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,40649,111.2,111
2633,9,149,17/10/2017,,Cancelled,OHM Cycles,Road,medium,medium,742.54,$667.40 ,42560,111.3333333,111
2307,20,149,2/3/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",35160,111.4666667,111
15700,89,150,1/5/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,34079,111.6,112
7146,24,150,11/8/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,40670,111.7333333,112
5099,62,150,1/4/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,34143,111.8666667,112
19292,19,150,16/10/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,39880,112,112
10960,0,151,6/1/2017,TRUE,Approved,,,,,1624.69,,,112.1333333,112
7543,33,151,31/08/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",37668,112.2666667,112
4934,48,151,17/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,42688,112.4,112
2634,57,151,20/09/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,35378,112.5333333,113
8046,26,151,7/7/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,42218,112.6666667,113
17827,40,151,15/08/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,35052,112.8,113
12453,12,151,30/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,40487,112.9333333,113
13436,20,151,12/2/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",39298,113.0666667,113
956,40,152,18/05/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,38750,113.2,113
11768,63,152,25/07/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,36146,113.3333333,113
5067,13,153,8/1/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,42560,113.4666667,113
12246,3,153,8/2/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,41167,113.6,114
9106,49,153,2/5/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,37668,113.7333333,114
1667,5,153,30/06/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,37659,113.8666667,114
6299,3,153,2/10/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,38573,114,114
11624,22,153,27/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,42404,114.1333333,114
6450,54,153,9/1/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,39915,114.2666667,114
6192,15,154,7/12/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,38693,114.4,114
11531,0,154,19/09/2017,TRUE,Approved,,,,,36.78,,,114.5333333,115
